sample_id,sample_date,chemical,chem_conc,rolling_avg
Q2,1989-02-21,nh4_n,NA,NA
Q2,1989-02-21,no3_n,228,241.8
Q2,1989-02-28,k,0.9,0.8366666666666667
Q2,1989-02-28,mg,2.25,2.851111111111111
Q2,1989-02-28,ca,4.59,4.737777777777778
Q2,1989-02-28,nh4_n,NA,NA
Q2,1989-02-28,no3_n,235,241.3
Q2,1989-03-07,k,0.89,0.8277777777777777
Q2,1989-03-07,mg,2.59,2.828888888888889
Q2,1989-03-07,ca,5.04,4.743333333333333
Q2,1989-03-07,nh4_n,NA,NA
Q2,1989-03-07,no3_n,237,239.1
Q2,1989-03-09,k,NA,0.8277777777777777
Q2,1989-03-09,mg,NA,2.828888888888889
Q2,1989-03-09,ca,NA,4.743333333333333
Q2,1989-03-09,nh4_n,NA,NA
Q2,1989-03-09,no3_n,NA,239.1
Q2,1989-03-14,k,NA,0.8233333333333334
Q2,1989-03-14,mg,NA,2.7933333333333334
Q2,1989-03-14,ca,NA,4.728888888888889
Q2,1989-03-14,nh4_n,NA,NA
Q2,1989-03-14,no3_n,61,235.5
Q2,1989-03-14,k,0.86,0.8233333333333334
Q2,1989-03-14,mg,2.35,2.7933333333333334
Q2,1989-03-14,ca,4.79,4.728888888888889
Q2,1989-03-14,nh4_n,NA,NA
Q2,1989-03-14,no3_n,466,235.5
Q2,1989-03-21,k,0.86,0.8377777777777777
Q2,1989-03-21,mg,5.57,2.7688888888888887
Q2,1989-03-21,ca,4.66,4.62
Q2,1989-03-21,nh4_n,NA,NA
Q2,1989-03-21,no3_n,229,224.9
Q2,1989-03-28,k,0.5,0.8466666666666667
Q2,1989-03-28,mg,2.61,2.785555555555556
Q2,1989-03-28,ca,4.66,4.57
Q2,1989-03-28,nh4_n,NA,NA
Q2,1989-03-28,no3_n,217,218.3
Q2,1989-04-04,k,0.86,0.8544444444444445
Q2,1989-04-04,mg,2.49,2.8266666666666667
Q2,1989-04-04,ca,4.13,4.53
Q2,1989-04-04,nh4_n,NA,NA
Q2,1989-04-04,no3_n,224,209.9
Q2,1989-04-11,k,0.9,0.8644444444444445
Q2,1989-04-11,mg,2.23,2.801111111111111
Q2,1989-04-11,ca,4.95,4.536666666666667
Q2,1989-04-11,nh4_n,NA,NA
Q2,1989-04-11,no3_n,209,205.6
Q2,1989-04-18,k,0.91,0.8766666666666667
Q2,1989-04-18,mg,2.47,2.8766666666666665
Q2,1989-04-18,ca,4.11,4.467777777777778
Q2,1989-04-18,nh4_n,NA,NA
Q2,1989-04-18,no3_n,143,190.55555555555554
Q2,1989-04-25,k,0.94,0.8755555555555555
Q2,1989-04-25,mg,2.51,2.562222222222222
Q2,1989-04-25,ca,4.2,4.44
Q2,1989-04-25,nh4_n,NA,NA
Q2,1989-04-25,no3_n,162,183.55555555555554
Q2,1989-05-02,k,0.97,0.9277777777777778
Q2,1989-05-02,mg,2.62,2.5833333333333335
Q2,1989-05-02,ca,4.23,4.392222222222222
Q2,1989-05-02,nh4_n,NA,NA
Q2,1989-05-02,no3_n,151,176.77777777777777
Q2,1989-05-09,k,0.98,0.9455555555555556
Q2,1989-05-09,mg,2.36,2.6133333333333333
Q2,1989-05-09,ca,5.1,4.426666666666667
Q2,1989-05-09,nh4_n,NA,NA
Q2,1989-05-09,no3_n,194,174
Q2,1989-05-16,k,0.97,0.9377777777777777
Q2,1989-05-16,mg,3.03,2.6566666666666667
Q2,1989-05-16,ca,4.17,4.453333333333333
Q2,1989-05-16,nh4_n,NA,NA
Q2,1989-05-16,no3_n,186,169.33333333333334
Q2,1989-05-23,k,0.85,0.9366666666666666
Q2,1989-05-23,mg,2.74,2.6755555555555555
Q2,1989-05-23,ca,4.41,4.58
Q2,1989-05-23,nh4_n,NA,NA
Q2,1989-05-23,no3_n,166,174
Q2,1989-05-30,k,0.97,0.9299999999999999
Q2,1989-05-30,mg,2.8,2.714444444444444
Q2,1989-05-30,ca,4.23,4.637777777777778
Q2,1989-05-30,nh4_n,NA,NA
Q2,1989-05-30,no3_n,156,165.55555555555554
Q2,1989-06-06,k,1.02,0.9277777777777778
Q2,1989-06-06,mg,2.76,2.562222222222222
Q2,1989-06-06,ca,4.44,4.498888888888889
Q2,1989-06-06,nh4_n,NA,NA
Q2,1989-06-06,no3_n,199,172.22222222222223
Q2,1989-06-13,k,0.83,0.9411111111111111
Q2,1989-06-13,mg,2.62,2.577777777777778
Q2,1989-06-13,ca,5.19,4.495555555555556
Q2,1989-06-13,nh4_n,NA,NA
Q2,1989-06-13,no3_n,167,172.66666666666666
Q2,1989-06-20,k,0.9,0.9522222222222222
Q2,1989-06-20,mg,2.64,2.5166666666666666
Q2,1989-06-20,ca,5.25,4.615555555555556
Q2,1989-06-20,nh4_n,NA,NA
Q2,1989-06-20,no3_n,185,166.66666666666666
Q2,1989-06-27,k,0.88,0.9722222222222222
Q2,1989-06-27,mg,2.86,2.491111111111111
Q2,1989-06-27,ca,4.72,4.684444444444445
Q2,1989-06-27,nh4_n,NA,NA
Q2,1989-06-27,no3_n,86,170.44444444444446
Q2,1989-07-05,k,0.95,0.9733333333333334
Q2,1989-07-05,mg,1.25,2.4566666666666666
Q2,1989-07-05,ca,2.98,4.76
Q2,1989-07-05,nh4_n,NA,NA
Q2,1989-07-05,no3_n,211,178.22222222222223
Q2,1989-07-11,k,1.1,0.9811111111111112
Q2,1989-07-11,mg,2.5,2.468888888888889
Q2,1989-07-11,ca,5.07,4.844444444444445
Q2,1989-07-11,nh4_n,NA,NA
Q2,1989-07-11,no3_n,198,171.55555555555554
Q2,1989-07-18,k,1.07,0.9977777777777778
Q2,1989-07-18,mg,2.48,2.4844444444444442
Q2,1989-07-18,ca,5.25,4.828888888888889
Q2,1989-07-18,nh4_n,NA,NA
Q2,1989-07-18,no3_n,132,169.11111111111111
Q2,1989-07-26,k,1.03,1.0044444444444445
Q2,1989-07-26,mg,2.51,2.3566666666666665
Q2,1989-07-26,ca,5.03,4.605555555555556
Q2,1989-07-26,nh4_n,NA,NA
Q2,1989-07-26,no3_n,200,176
Q2,1989-08-01,k,0.98,1.0133333333333334
Q2,1989-08-01,mg,2.49,2.3266666666666667
Q2,1989-08-01,ca,4.91,4.640000000000001
Q2,1989-08-01,nh4_n,NA,NA
Q2,1989-08-01,no3_n,226,183
Q2,1989-08-08,k,1.09,1.0166666666666666
Q2,1989-08-08,mg,2.87,2.4988888888888887
Q2,1989-08-08,ca,5.2,4.926666666666667
Q2,1989-08-08,nh4_n,NA,NA
Q2,1989-08-08,no3_n,139,163.11111111111111
Q2,1989-08-15,k,0.98,1.0033333333333334
Q2,1989-08-15,mg,2.76,2.537777777777778
Q2,1989-08-15,ca,5.05,4.945555555555556
Q2,1989-08-15,nh4_n,NA,NA
Q2,1989-08-15,no3_n,145,142
Q2,1989-08-22,k,0.96,1.01
Q2,1989-08-22,mg,1.49,2.541111111111111
Q2,1989-08-22,ca,3.24,4.905555555555556
Q2,1989-08-22,nh4_n,NA,NA
Q2,1989-08-22,no3_n,247,143.25
Q2,1989-08-29,k,0.96,1.089
Q2,1989-08-29,mg,2.59,2.581
Q2,1989-08-29,ca,5.03,4.947
Q2,1989-08-29,nh4_n,NA,NA
Q2,1989-08-29,no3_n,149,131.5
Q2,1989-09-05,k,0.98,1.1081818181818182
Q2,1989-09-05,mg,2.8,2.62
Q2,1989-09-05,ca,5.56,5.005
Q2,1989-09-05,nh4_n,NA,NA
Q2,1989-09-05,no3_n,32,117.375
Q2,1989-09-12,k,0.98,1.1081818181818182
Q2,1989-09-12,mg,2.85,2.6229999999999998
Q2,1989-09-12,ca,5.24,5.036
Q2,1989-09-12,nh4_n,NA,NA
Q2,1989-09-12,no3_n,8,114.28571428571429
Q2,1989-09-20,k,NA,1.1372727272727272
Q2,1989-09-20,mg,NA,2.641
Q2,1989-09-20,ca,NA,5.094
Q2,1989-09-20,nh4_n,NA,NA
Q2,1989-09-20,no3_n,NA,118
Q2,1989-09-22,k,1.13,1.1372727272727272
Q2,1989-09-22,mg,2.51,2.641
Q2,1989-09-22,ca,4.89,5.094
Q2,1989-09-22,nh4_n,NA,NA
Q2,1989-09-22,no3_n,NA,118
Q2,1989-09-26,k,1.35,1.1718181818181819
Q2,1989-09-26,mg,2.72,2.789
Q2,1989-09-26,ca,5.15,5.341
Q2,1989-09-26,nh4_n,NA,NA
Q2,1989-09-26,no3_n,NA,137.42857142857142
Q2,1989-09-26,k,1.48,1.1718181818181819
Q2,1989-09-26,mg,2.73,2.789
Q2,1989-09-26,ca,5.2,5.341
Q2,1989-09-26,nh4_n,NA,NA
Q2,1989-09-26,no3_n,106,137.42857142857142
Q2,1989-10-03,k,1.18,1.2090909090909092
Q2,1989-10-03,mg,2.88,2.875
Q2,1989-10-03,ca,5.49,5.4399999999999995
Q2,1989-10-03,nh4_n,NA,NA
Q2,1989-10-03,no3_n,113,179.42857142857142
Q2,1989-10-05,k,1.1,1.2090909090909092
Q2,1989-10-05,mg,NA,2.875
Q2,1989-10-05,ca,NA,5.4399999999999995
Q2,1989-10-05,nh4_n,NA,NA
Q2,1989-10-05,no3_n,NA,179.42857142857142
Q2,1989-10-10,k,1.09,1.3816666666666666
Q2,1989-10-10,mg,2.9,2.901818181818182
Q2,1989-10-10,ca,5.51,5.418181818181818
Q2,1989-10-10,nh4_n,NA,NA
Q2,1989-10-10,no3_n,NA,381.5
Q2,1989-10-17,k,1.3,1.4333333333333333
Q2,1989-10-17,mg,2.94,2.9172727272727275
Q2,1989-10-17,ca,5.63,5.419090909090909
Q2,1989-10-17,nh4_n,NA,NA
Q2,1989-10-17,no3_n,171,433.5
Q2,1989-10-24,k,1.34,1.4533333333333334
Q2,1989-10-24,mg,2.97,2.97
Q2,1989-10-24,ca,5.71,5.465454545454546
Q2,1989-10-24,nh4_n,NA,NA
Q2,1989-10-24,no3_n,383,419.1111111111111
Q2,1989-10-31,k,1.37,1.4245454545454546
Q2,1989-10-31,mg,3.45,3.044
Q2,1989-10-31,ca,6.02,5.663
Q2,1989-10-31,nh4_n,NA,NA
Q2,1989-10-31,no3_n,443,439.55555555555554
Q2,1989-11-07,k,1.82,1.435
Q2,1989-11-07,mg,3.05,3.073
Q2,1989-11-07,ca,5.31,5.791
Q2,1989-11-07,nh4_n,NA,NA
Q2,1989-11-07,no3_n,624,456.1111111111111
Q2,1989-11-08,k,2.44,1.435
Q2,1989-11-08,mg,2.92,3.073
Q2,1989-11-08,ca,5.45,5.791
Q2,1989-11-08,nh4_n,NA,NA
Q2,1989-11-08,no3_n,1204,456.1111111111111
Q2,1989-11-14,k,1.6,1.431
Q2,1989-11-14,mg,3.02,3.097
Q2,1989-11-14,ca,5.25,5.925
Q2,1989-11-14,nh4_n,NA,NA
Q2,1989-11-14,no3_n,424,437
Q2,1989-11-21,k,1.37,1.3940000000000001
Q2,1989-11-21,mg,3.09,3.116
Q2,1989-11-21,ca,5.4,6.053
Q2,1989-11-21,nh4_n,NA,NA
Q2,1989-11-21,no3_n,304,446.2
Q2,1989-11-28,k,1.06,1.339
Q2,1989-11-28,mg,3.22,3.138
Q2,1989-11-28,ca,6.86,6.071
Q2,1989-11-28,nh4_n,NA,NA
Q2,1989-11-28,no3_n,290,424.3
Q2,1989-12-05,k,0.96,1.444
Q2,1989-12-05,mg,3.17,3.121
Q2,1989-12-05,ca,6.77,6.153
Q2,1989-12-05,nh4_n,NA,NA
Q2,1989-12-05,no3_n,262,422.22222222222223
Q2,1989-12-12,k,1.05,1.2655555555555555
Q2,1989-12-12,mg,3.14,3.121111111111111
Q2,1989-12-12,ca,6.85,6.3244444444444445
Q2,1989-12-12,nh4_n,NA,NA
Q2,1989-12-12,no3_n,265,280.875
Q2,1989-12-19,k,0.93,1.221111111111111
Q2,1989-12-19,mg,3.13,3.1333333333333333
Q2,1989-12-19,ca,6.91,6.4911111111111115
Q2,1989-12-19,nh4_n,NA,NA
Q2,1989-12-19,no3_n,263,276
Q2,1989-12-26,k,0.79,1.2066666666666666
Q2,1989-12-26,mg,3.19,3.1233333333333335
Q2,1989-12-26,ca,5.89,6.613333333333333
Q2,1989-12-26,nh4_n,NA,NA
Q2,1989-12-26,no3_n,164,239.25
Q2,1990-01-02,k,2.42,1.2255555555555555
Q2,1990-01-02,mg,3.28,3.098888888888889
Q2,1990-01-02,ca,6.84,6.591111111111111
Q2,1990-01-02,nh4_n,NA,NA
Q2,1990-01-02,no3_n,NA,204.625
Q2,1990-01-09,k,1.21,1.238888888888889
Q2,1990-01-09,mg,2.85,3.0866666666666664
Q2,1990-01-09,ca,6.15,6.594444444444444
Q2,1990-01-09,nh4_n,NA,NA
Q2,1990-01-09,no3_n,275,206.5
Q2,1990-01-16,k,1.2,1.2655555555555555
Q2,1990-01-16,mg,3.13,3.1044444444444443
Q2,1990-01-16,ca,6.75,6.588888888888889
Q2,1990-01-16,nh4_n,NA,NA
Q2,1990-01-16,no3_n,385,209.375
Q2,1990-01-23,k,1.24,1.3211111111111111
Q2,1990-01-23,mg,3,3.111111111111111
Q2,1990-01-23,ca,6.5,6.561111111111111
Q2,1990-01-23,nh4_n,NA,NA
Q2,1990-01-23,no3_n,10,183.625
Q2,1990-01-30,k,1.23,1.3822222222222222
Q2,1990-01-30,mg,3,3.12
Q2,1990-01-30,ca,6.66,6.677777777777778
Q2,1990-01-30,nh4_n,NA,NA
Q2,1990-01-30,no3_n,13,194.75
Q2,1990-02-06,k,1.08,1.2433333333333334
Q2,1990-02-06,mg,3.06,3.128888888888889
Q2,1990-02-06,ca,6.8,6.702222222222222
Q2,1990-02-06,nh4_n,NA,NA
Q2,1990-02-06,no3_n,277,194.33333333333334
Q2,1990-02-13,k,1.29,1.3233333333333333
Q2,1990-02-13,mg,3.3,3.0266666666666664
Q2,1990-02-13,ca,6.8,6.497777777777777
Q2,1990-02-13,nh4_n,NA,NA
Q2,1990-02-13,no3_n,288,180.55555555555554
Q2,1990-02-20,k,1.43,1.3388888888888888
Q2,1990-02-20,mg,3.19,3.0366666666666666
Q2,1990-02-20,ca,6.66,6.502222222222223
Q2,1990-02-20,nh4_n,NA,NA
Q2,1990-02-20,no3_n,57,155
Q2,1990-02-27,k,1.34,1.3388888888888888
Q2,1990-02-27,mg,3.27,3.0522222222222224
Q2,1990-02-27,ca,6.94,6.53
Q2,1990-02-27,nh4_n,NA,NA
Q2,1990-02-27,no3_n,253,188
Q2,1990-03-06,k,1.17,1.3266666666666667
Q2,1990-03-06,mg,3.36,3.088888888888889
Q2,1990-03-06,ca,7.06,6.568888888888889
Q2,1990-03-06,nh4_n,NA,NA
Q2,1990-03-06,no3_n,191,213
Q2,1990-03-13,k,1.93,1.3266666666666667
Q2,1990-03-13,mg,1.93,3.1277777777777778
Q2,1990-03-13,ca,4.31,6.625555555555556
Q2,1990-03-13,nh4_n,NA,NA
Q2,1990-03-13,no3_n,151,189.28571428571428
Q2,1990-03-20,k,1.34,1.2966666666666666
Q2,1990-03-20,mg,3.22,3.13
Q2,1990-03-20,ca,6.79,6.666666666666667
Q2,1990-03-20,nh4_n,NA,NA
Q2,1990-03-20,no3_n,NA,155.71428571428572
Q2,1990-03-27,k,1.24,1.4153846153846155
Q2,1990-03-27,mg,3.14,2.47
Q2,1990-03-27,ca,6.75,5.243076923076923
Q2,1990-03-27,nh4_n,NA,NA
Q2,1990-03-27,no3_n,274,453.72727272727275
Q2,1990-04-03,k,1.12,1.393076923076923
Q2,1990-04-03,mg,3.33,2.46
Q2,1990-04-03,ca,7.01,5.222307692307692
Q2,1990-04-03,nh4_n,NA,NA
Q2,1990-04-03,no3_n,NA,460.90909090909093
Q2,1990-04-10,k,1.08,1.4142857142857144
Q2,1990-04-10,mg,3.41,2.402142857142857
Q2,1990-04-10,ca,7.31,5.115714285714286
Q2,1990-04-10,nh4_n,NA,NA
Q2,1990-04-10,no3_n,111,468.75
Q2,1990-04-17,k,1.02,1.3664285714285715
Q2,1990-04-17,mg,3.32,2.485
Q2,1990-04-17,ca,7.17,5.283571428571428
Q2,1990-04-17,nh4_n,NA,NA
Q2,1990-04-17,no3_n,53,479
Q2,1990-04-24,k,1.05,1.36
Q2,1990-04-24,mg,3.34,2.492142857142857
Q2,1990-04-24,ca,7.25,5.307857142857142
Q2,1990-04-24,nh4_n,NA,NA
Q2,1990-04-24,no3_n,10,460.2307692307692
Q2,1990-04-25,k,1.64,1.36
Q2,1990-04-25,mg,0.42,2.492142857142857
Q2,1990-04-25,ca,0.79,5.307857142857142
Q2,1990-04-25,nh4_n,NA,NA
Q2,1990-04-25,no3_n,840,460.2307692307692
Q2,1990-04-25,k,1.99,1.36
Q2,1990-04-25,mg,0.51,2.492142857142857
Q2,1990-04-25,ca,1.03,5.307857142857142
Q2,1990-04-25,nh4_n,NA,NA
Q2,1990-04-25,no3_n,1059,460.2307692307692
Q2,1990-04-25,k,1.92,1.36
Q2,1990-04-25,mg,0.63,2.492142857142857
Q2,1990-04-25,ca,1.17,5.307857142857142
Q2,1990-04-25,nh4_n,NA,NA
Q2,1990-04-25,no3_n,1338,460.2307692307692
Q2,1990-04-26,k,1.56,1.36
Q2,1990-04-26,mg,2.23,2.492142857142857
Q2,1990-04-26,ca,4.58,5.307857142857142
Q2,1990-04-26,nh4_n,NA,NA
Q2,1990-04-26,no3_n,711,460.2307692307692
Q2,1990-05-01,k,1.05,1.3635714285714287
Q2,1990-05-01,mg,3.14,2.4907142857142857
Q2,1990-05-01,ca,6.67,5.1971428571428575
Q2,1990-05-01,nh4_n,NA,NA
Q2,1990-05-01,no3_n,332,466.7692307692308
Q2,1990-05-08,k,1.23,1.3707142857142858
Q2,1990-05-08,mg,3.2,2.4857142857142858
Q2,1990-05-08,ca,6.8,5.183571428571429
Q2,1990-05-08,nh4_n,NA,NA
Q2,1990-05-08,no3_n,10,443.7142857142857
Q2,1990-05-10,k,1.63,1.3707142857142858
Q2,1990-05-10,mg,1.81,2.4857142857142858
Q2,1990-05-10,ca,3.99,5.183571428571429
Q2,1990-05-10,nh4_n,NA,NA
Q2,1990-05-10,no3_n,736,443.7142857142857
Q2,1990-05-15,k,1.26,1.3835714285714285
Q2,1990-05-15,mg,3.09,2.4857142857142858
Q2,1990-05-15,ca,6.66,5.160714285714286
Q2,1990-05-15,nh4_n,NA,NA
Q2,1990-05-15,no3_n,274,454.42857142857144
Q2,1990-05-22,k,1.25,1.397857142857143
Q2,1990-05-22,mg,3.32,2.480714285714286
Q2,1990-05-22,ca,7.13,5.132857142857143
Q2,1990-05-22,nh4_n,NA,NA
Q2,1990-05-22,no3_n,235,486.57142857142856
Q2,1990-05-29,k,1.29,1.263
Q2,1990-05-29,mg,3.12,3.05
Q2,1990-05-29,ca,5.2,6.3100000000000005
Q2,1990-05-29,nh4_n,NA,NA
Q2,1990-05-29,no3_n,359,314.8
Q2,1990-06-05,k,1.22,1.262
Q2,1990-06-05,mg,3.26,3.079
Q2,1990-06-05,ca,6.82,6.397
Q2,1990-06-05,nh4_n,NA,NA
Q2,1990-06-05,no3_n,144,301.5
Q2,1990-06-12,k,1.26,1.2044444444444444
Q2,1990-06-12,mg,3.41,3.2488888888888887
Q2,1990-06-12,ca,6.99,6.714444444444444
Q2,1990-06-12,nh4_n,NA,NA
Q2,1990-06-12,no3_n,261,275.6666666666667
Q2,1990-06-19,k,1.22,1.1722222222222223
Q2,1990-06-19,mg,3.25,3.3055555555555554
Q2,1990-06-19,ca,6.78,6.843333333333334
Q2,1990-06-19,nh4_n,NA,NA
Q2,1990-06-19,no3_n,503,260.44444444444446
Q2,1990-06-26,k,1.22,1.1711111111111112
Q2,1990-06-26,mg,2.9,3.152222222222222
Q2,1990-06-26,ca,6.06,6.506666666666667
Q2,1990-06-26,nh4_n,NA,NA
Q2,1990-06-26,no3_n,294,260.55555555555554
Q2,1990-07-03,k,1.04,1.1311111111111112
Q2,1990-07-03,mg,3.43,3.2088888888888887
Q2,1990-07-03,ca,7.54,6.776666666666666
Q2,1990-07-03,nh4_n,NA,NA
Q2,1990-07-03,no3_n,199,232.77777777777777
Q2,1990-07-10,k,1.08,1.0988888888888888
Q2,1990-07-10,mg,3.46,3.2555555555555555
Q2,1990-07-10,ca,7.25,6.93
Q2,1990-07-10,nh4_n,NA,NA
Q2,1990-07-10,no3_n,212,228.66666666666666
Q2,1990-07-17,k,0.97,1.0855555555555556
Q2,1990-07-17,mg,3.6,3.1822222222222223
Q2,1990-07-17,ca,7.82,6.761111111111111
Q2,1990-07-17,nh4_n,NA,NA
Q2,1990-07-17,no3_n,137,245.77777777777777
Q2,1990-07-24,k,1.24,1.0555555555555556
Q2,1990-07-24,mg,1.94,3.1911111111111112
Q2,1990-07-24,ca,4.1,6.8244444444444445
Q2,1990-07-24,nh4_n,NA,NA
Q2,1990-07-24,no3_n,236,213.44444444444446
Q2,1990-07-31,k,0.93,1.0133333333333334
Q2,1990-07-31,mg,3.63,3.2511111111111113
Q2,1990-07-31,ca,7.63,6.96
Q2,1990-07-31,nh4_n,NA,NA
Q2,1990-07-31,no3_n,109,198.44444444444446
Q2,1990-08-07,k,0.93,0.9955555555555555
Q2,1990-08-07,mg,3.68,3.2844444444444445
Q2,1990-08-07,ca,8.2,7.045555555555556
Q2,1990-08-07,nh4_n,NA,NA
Q2,1990-08-07,no3_n,107,177.44444444444446
Q2,1990-08-14,k,1.14,0.9755555555555555
Q2,1990-08-14,mg,2.75,3.263333333333333
Q2,1990-08-14,ca,5.47,7.058888888888889
Q2,1990-08-14,nh4_n,NA,NA
Q2,1990-08-14,no3_n,415,155.55555555555554
Q2,1990-08-21,k,0.95,0.9622222222222222
Q2,1990-08-21,mg,3.33,3.2244444444444444
Q2,1990-08-21,ca,7.35,6.985555555555555
Q2,1990-08-21,nh4_n,NA,NA
Q2,1990-08-21,no3_n,212,142.77777777777777
Q2,1990-08-28,k,0.84,0.9222222222222222
Q2,1990-08-28,mg,3.44,3.3633333333333333
Q2,1990-08-28,ca,7.28,7.355555555555555
Q2,1990-08-28,nh4_n,NA,NA
Q2,1990-08-28,no3_n,159,119
Q2,1990-09-04,k,0.88,0.9255555555555556
Q2,1990-09-04,mg,3.73,3.2244444444444444
Q2,1990-09-04,ca,8.31,7.187777777777778
Q2,1990-09-04,nh4_n,NA,NA
Q2,1990-09-04,no3_n,10,121.11111111111111
Q2,1990-09-11,k,0.9,0.9299999999999999
Q2,1990-09-11,mg,3.27,3.1277777777777778
Q2,1990-09-11,ca,7.37,7.002222222222223
Q2,1990-09-11,nh4_n,NA,NA
Q2,1990-09-11,no3_n,15,120.44444444444444
Q2,1990-09-18,k,0.85,0.9044444444444444
Q2,1990-09-18,mg,3.25,3.1855555555555557
Q2,1990-09-18,ca,7.16,7.135555555555555
Q2,1990-09-18,nh4_n,NA,NA
Q2,1990-09-18,no3_n,22,85.11111111111111
Q2,1990-09-25,k,0.88,0.9022222222222223
Q2,1990-09-25,mg,3.19,3.1644444444444444
Q2,1990-09-25,ca,7.43,7.035555555555556
Q2,1990-09-25,nh4_n,NA,NA
Q2,1990-09-25,no3_n,22,80.66666666666667
Q2,1990-10-02,k,0.96,0.92
Q2,1990-10-02,mg,2.38,2.953333333333333
Q2,1990-10-02,ca,6.12,6.592222222222222
Q2,1990-10-02,nh4_n,NA,NA
Q2,1990-10-02,no3_n,128,74.11111111111111
Q2,1990-10-09,k,0.97,0.8822222222222222
Q2,1990-10-09,mg,2.81,2.76
Q2,1990-10-09,ca,6.53,6.1322222222222225
Q2,1990-10-09,nh4_n,NA,NA
Q2,1990-10-09,no3_n,101,101
Q2,1990-10-16,k,0.91,0.8777777777777778
Q2,1990-10-16,mg,3.27,2.7711111111111113
Q2,1990-10-16,ca,6.67,6.047777777777778
Q2,1990-10-16,nh4_n,NA,NA
Q2,1990-10-16,no3_n,97,118.22222222222223
Q2,1990-10-23,k,0.93,0.8766666666666667
Q2,1990-10-23,mg,3.14,2.785555555555556
Q2,1990-10-23,ca,6.45,6.023333333333333
Q2,1990-10-23,nh4_n,NA,NA
Q2,1990-10-23,no3_n,172,143.88888888888889
Q2,1990-10-30,k,1,0.8777777777777778
Q2,1990-10-30,mg,1.54,2.7822222222222224
Q2,1990-10-30,ca,3.29,5.974444444444445
Q2,1990-10-30,nh4_n,NA,NA
Q2,1990-10-30,no3_n,100,164.22222222222223
Q2,1990-11-06,k,0.54,0.901
Q2,1990-11-06,mg,1.99,2.712
Q2,1990-11-06,ca,4.17,5.773
Q2,1990-11-06,nh4_n,NA,NA
Q2,1990-11-06,no3_n,252,164.7
Q2,1990-11-13,k,0.86,0.9972727272727273
Q2,1990-11-13,mg,3.37,2.7209090909090907
Q2,1990-11-13,ca,6.61,5.8136363636363635
Q2,1990-11-13,nh4_n,NA,NA
Q2,1990-11-13,no3_n,170,168.45454545454547
Q2,1990-11-20,k,0.84,0.98
Q2,1990-11-20,mg,3.38,2.728181818181818
Q2,1990-11-20,ca,6.94,5.877272727272727
Q2,1990-11-20,nh4_n,NA,NA
Q2,1990-11-20,no3_n,253,182.54545454545453
Q2,1990-11-27,k,0.89,0.9763636363636363
Q2,1990-11-27,mg,3.16,2.749090909090909
Q2,1990-11-27,ca,6.99,5.9363636363636365
Q2,1990-11-27,nh4_n,NA,NA
Q2,1990-11-27,no3_n,205,188.27272727272728
Q2,1990-12-04,k,1.13,0.9927272727272727
Q2,1990-12-04,mg,1.62,2.820909090909091
Q2,1990-12-04,ca,3.8,6.1054545454545455
Q2,1990-12-04,nh4_n,NA,NA
Q2,1990-12-04,no3_n,289,203.45454545454547
Q2,1990-12-04,k,0.94,0.9927272727272727
Q2,1990-12-04,mg,2.84,2.820909090909091
Q2,1990-12-04,ca,6.28,6.1054545454545455
Q2,1990-12-04,nh4_n,NA,NA
Q2,1990-12-04,no3_n,8,203.45454545454547
Q2,1990-12-11,k,0.77,1.0463636363636364
Q2,1990-12-11,mg,3.3,2.9263636363636363
Q2,1990-12-11,ca,7.42,6.368181818181818
Q2,1990-12-11,nh4_n,NA,NA
Q2,1990-12-11,no3_n,7,211.45454545454547
Q2,1990-12-14,k,2.16,1.0463636363636364
Q2,1990-12-14,mg,2.32,2.9263636363636363
Q2,1990-12-14,ca,5.33,6.368181818181818
Q2,1990-12-14,nh4_n,NA,NA
Q2,1990-12-14,no3_n,300,211.45454545454547
Q2,1990-12-18,k,0.72,1.039090909090909
Q2,1990-12-18,mg,3.35,2.919090909090909
Q2,1990-12-18,ca,7.37,6.409090909090909
Q2,1990-12-18,nh4_n,NA,NA
Q2,1990-12-18,no3_n,252,215.6
Q2,1990-12-25,k,0.89,1.03
Q2,1990-12-25,mg,3.37,2.921818181818182
Q2,1990-12-25,ca,7.1,6.456363636363636
Q2,1990-12-25,nh4_n,NA,NA
Q2,1990-12-25,no3_n,235,204.1
Q2,1990-12-31,k,1.18,1.0172727272727273
Q2,1990-12-31,mg,2.33,2.93
Q2,1990-12-31,ca,5.15,6.463636363636364
Q2,1990-12-31,nh4_n,NA,NA
Q2,1990-12-31,no3_n,267,193.1
Q2,1991-01-08,k,1.13,0.998
Q2,1991-01-08,mg,3.15,3.08
Q2,1991-01-08,ca,7.06,6.782
Q2,1991-01-08,nh4_n,NA,NA
Q2,1991-01-08,no3_n,340,182.11111111111111
Q2,1991-01-15,k,0.78,0.8822222222222222
Q2,1991-01-15,mg,3.29,3.1744444444444446
Q2,1991-01-15,ca,7.06,6.943333333333333
Q2,1991-01-15,nh4_n,NA,NA
Q2,1991-01-15,no3_n,NA,174.375
Q2,1991-01-22,k,0.74,0.9111111111111111
Q2,1991-01-22,mg,3.41,3.068888888888889
Q2,1991-01-22,ca,7.46,6.742222222222222
Q2,1991-01-22,nh4_n,NA,NA
Q2,1991-01-22,no3_n,138,151.75
Q2,1991-01-29,k,0.75,0.9088888888888889
